0.02525068	0.15652663	0.3283129	0.048264727	-0.01896427	0.048740655	-0.02195238	-0.062290072	-0.07239686	0.037473302	0.07911939	0.088254854	0.038280137	0.03619512	0.01965055	0.2622349
-0.09348878	0.4546086	0.6607694	0.4168994	0.31860018	-0.39363348	-0.2114739	0.10721759	-0.065964945	-0.2863011	-0.14408477	0.23800272	0.00657456	0.29563388	0.21635766	0.17359875
0.090424664	-0.02141691	0.12763752	-0.09382097	-0.04120168	0.05331761	-0.03524889	-0.0881644	-0.3788108	0.10122856	0.23341149	0.044379298	-0.2294409	-0.2146558	-0.32374606	-0.10805814
0.24230683	-0.14704348	0.11099791	0.01988156	-0.017554175	0.2823197	0.030291773	0.008120621	-0.08659884	0.19644397	0.15879935	0.019278225	0.015593866	-0.22170961	0.034953225	0.20573623
0.02527709	-0.06307704	0.010033941	-0.076469265	-0.22700264	0.11372996	0.012118408	-0.18916199	0.12444137	0.09785228	-0.11304028	0.11085933	0.122699976	0.01238278	0.112003185	0.24301003
0.3455121	-0.2936961	-0.20838878	-0.32190877	-0.057605702	0.3831999	0.33680093	0.0014513048	-0.70968616	0.20919335	0.4629083	-0.28496987	-0.6705544	-0.48914978	-0.59669685	-0.4235988
0.039509993	0.2548391	0.361433	0.12109759	0.2006616	-0.04265443	-0.03903154	0.12888306	-0.13407141	-0.15274243	0.095245555	0.005237136	0.045244902	-0.02410357	0.107525714	0.18705976
-0.11991685	0.25325045	0.22851154	-0.09038462	-0.1612217	-0.07891067	0.041015603	-0.11406249	-0.16822752	-0.22227813	-0.043795913	-0.028484171	-0.045743644	0.053217117	-0.045488268	0.12397272
-0.0807688	-0.35345152	-0.5565861	-0.51194775	-0.53606725	0.4959019	0.338703	-0.47111216	-0.51865	0.25025076	0.25333166	-0.17271848	-0.35270768	-0.47134584	-0.44455528	-0.056813635
0.1538372	0.12083072	0.30318397	0.07372171	0.15466152	0.08737296	0.06073866	0.17503059	-0.3311668	-0.05186722	0.2697911	-0.07379248	-0.3037365	-0.11949013	-0.14060025	-0.02919034
-0.07450739	0.63701624	0.5131357	0.13256043	0.16581103	0.033037715	0.28053677	0.2840934	-0.18703157	-0.53949565	0.10280174	-0.2906374	-0.21732007	0.048429612	0.4442865	0.44086087
-0.46017018	0.42686766	0.023154065	-0.39981914	-0.51563114	0.04667109	0.2783381	-0.32807088	-0.085049085	-0.3399338	-0.27958697	-0.13847646	0.008023494	0.07026889	0.1714196	0.35046142
-0.136036	-0.37168702	-0.3198225	-0.29924324	-0.47964835	0.29251155	0.098562926	-0.58807147	0.27050945	0.4128905	-0.25671273	0.10784502	0.40114385	-0.12853329	0.07662339	0.3669087
0.048595015	0.2665226	0.44449955	0.30086538	0.24670377	-0.24121538	-0.28331771	-0.008034394	-0.014969208	-0.03657531	-0.035864122	0.21345808	0.033498082	0.18897648	0.03796125	0.05749321
0.19636026	-0.18448508	0.35978752	0.43374676	0.23719552	-0.28806335	-0.42247835	-0.079229325	0.28508726	0.3288303	-0.22514604	0.39137027	0.38391837	0.35895014	0.2126464	0.14906226
-0.30347767	0.3976601	0.5596477	0.31492603	0.0112465555	-0.4379588	-0.23083143	-0.09821949	0.13001123	-0.2557384	-0.2773048	0.2815669	0.0813291	0.407621	0.29892308	0.16550505
-0.21666834	0.00016457259	0.11500494	0.14654316	-0.22170283	-0.33525488	-0.29997092	-0.5300378	0.27167866	0.19097418	-0.35322446	0.4559986	0.31063277	0.3881382	0.0154166985	0.10268804
0.2927079	-0.15622503	0.23008472	0.3355717	0.29705215	-0.018375358	-0.33221173	-0.013668508	0.017043747	0.34005448	0.07196225	0.35192868	0.17280704	-0.0055673956	-0.10704152	-0.049684122
0.7574309	-0.47837913	0.17608419	0.691468	0.79593784	0.43887708	-0.18483865	0.5023713	-0.6639069	0.49696574	0.7306353	-0.07072105	-0.72288007	-0.5311449	-0.4433863	-0.5884099
0.13272245	-0.056082252	0.0259459	-0.08896959	-0.18934321	0.41723916	0.220068	0.15384392	0.09750232	0.13051558	-0.053443063	-0.17581324	0.11092338	-0.17932943	0.3755148	0.5830446
0.12846833	0.088509105	0.20443486	-0.08822713	-0.11047986	0.37750414	0.24088542	0.1606966	-0.022447197	0.038446784	0.10663039	-0.22003756	0.011270905	-0.21383135	0.3803568	0.48321316
-0.06931037	0.10245492	-0.027249234	-0.15290892	-0.15035035	-0.18102534	0.0085790865	-0.3205319	-0.5390187	-0.16996177	0.21069244	0.036099307	-0.4197747	-0.12465493	-0.48577365	-0.3854472
-0.39842138	0.2994783	0.2372574	-0.067272715	-0.3245641	-0.21639293	0.0344013	-0.3269375	-0.078923635	-0.37893322	-0.24095853	0.064616196	-0.035594743	0.27799478	0.038362224	0.031143153
0.11070968	0.40231004	0.43116054	0.2990243	0.325318	-0.23678212	0.0139224855	0.24766426	-0.5009954	-0.30057168	0.3514395	-0.055279378	-0.5272735	-0.029144924	-0.18130785	-0.29276553
0.15135819	-0.019764215	0.24225016	0.2567357	0.20645455	-0.13747983	-0.18882746	-0.03941019	-0.1952377	0.09976546	0.15753919	0.18478729	-0.19368936	-0.07218129	-0.29652527	-0.26909098
-0.31597677	0.0970807	-0.31999737	-0.49104148	-0.51591223	0.28607365	0.3814401	-0.28924266	-0.22611679	-0.16798113	-0.04446355	-0.24666929	-0.09711575	-0.19975795	-0.020508606	0.30767664
-0.022441503	-0.28779447	-0.31920347	-0.22504272	-0.3401783	0.2243833	0.018690292	-0.33669218	0.015360782	0.3284116	-0.104304604	0.0015042145	0.13936767	-0.086038016	-0.003079737	0.2444179
-0.75996524	0.77182466	0.44144538	0.025193304	-0.7098022	-0.65583956	-0.2515635	-0.72427607	-0.45075327	-0.8328138	-0.58291227	0.5606955	-0.534006	0.61918426	-0.71112424	-0.5591585
0.048810575	0.17117481	0.39792287	0.27956143	0.21213578	-0.15839891	-0.061477292	0.11568091	-0.02990684	-0.10367862	0.033702306	0.07721634	-0.10028349	0.068650596	0.10685839	0.03599756
0.16719589	0.08520681	0.3343587	0.26908973	0.23054263	-0.09105863	-0.056199387	0.122418776	-0.05047069	-0.018142177	0.060880404	0.071095675	-0.067703955	0.024381582	0.028503679	-0.02140022
-0.25604677	-0.09265629	-0.28387046	-0.3222142	-0.45038435	0.24466811	0.15832278	-0.4789778	0.19881316	0.21693732	-0.28785995	0.068115324	0.28331685	0.021364668	0.15080732	0.38776252
-0.6456645	0.75943595	0.0842193	-0.22406699	-0.47512537	-0.3620822	0.03886067	-0.54949	-0.22268312	-0.76503354	-0.5373882	0.111147635	-0.29172745	0.42283127	-0.36837468	-0.2518022
-0.2053959	-0.54876345	-0.29399693	-0.28989625	-0.5382162	0.4212508	0.24991813	-0.20472771	0.22568056	0.43786317	-0.21075244	-0.14053217	0.31083757	-0.17731494	0.76350105	0.9389908
-0.18236905	-0.15616494	-0.25692144	-0.2681798	-0.43319687	0.1710887	0.011706341	-0.4185521	0.10608542	0.1314794	-0.17472	0.06461848	0.112430826	-0.03649855	0.03198896	0.20340024
0.017065553	0.20388544	0.41076806	0.19017883	0.015491802	-0.10710213	-0.13280194	0.07275284	0.33366913	-0.022360075	-0.39685056	0.09011278	0.40203115	0.32797334	0.60131985	0.58095753
-0.0072952895	-0.045931254	-0.13926834	-0.2935128	-0.27738693	0.4734929	0.41649076	-0.012052511	-0.3742173	-0.065633	0.19363897	-0.38384214	-0.29871336	-0.40564367	0.104834355	0.38610032
0.08194221	0.09506106	0.19128862	-0.0034755515	0.15687495	-0.03675902	0.011875768	0.09227069	-0.36175266	-0.12961817	0.2551777	-0.04837849	-0.29816446	-0.15274487	-0.33883983	-0.2473602
0.6047538	-0.5394725	-0.40952578	0.2142142	0.48677728	0.54393244	-0.5095258	-0.25174218	-0.611381	0.59836453	0.6242921	0.35933712	-0.51188195	-0.60602266	-0.5343822	-0.5007273
0.14504446	0.1764796	0.5474288	0.4275388	0.32602727	-0.08425997	-0.08278887	0.2579756	0.1573332	-0.085327536	0.044222273	0.06861108	0.15548134	0.14973925	0.3941364	0.288793
-0.07964141	-0.050799467	-0.057424687	-0.08287528	-0.25300282	0.07627716	-0.0718686	-0.38076267	-0.09304636	0.11773662	-0.051069945	0.1793585	-0.003651679	0.030616513	-0.09643749	0.1190489
0.08018649	0.3018229	0.36461604	0.24240144	0.1741203	-0.06142571	0.0015489153	0.17010036	0.0054812017	-0.2568338	0.08953397	-0.08454443	-0.06032476	0.025719	0.27424738	0.25313538
0.19503355	-0.2529105	0.097073555	0.094256304	0.077630624	0.14245993	-0.15018435	0.017031241	0.29428032	0.35021257	-0.052780893	0.21173735	0.36191714	-0.02408033	0.170657	0.28380883
-0.27370712	0.06407073	-0.14444609	-0.112328015	-0.27268225	-0.26585495	-0.25058016	-0.66916716	-0.21014579	-0.017408242	-0.12640855	0.46042103	-0.11110273	0.19051923	-0.6359564	-0.48691955
0.1406751	-0.14320621	0.2300982	0.13649166	0.028136257	0.08724407	-0.061129354	0.042047504	0.30130875	0.24797101	-0.10778495	0.044242818	0.3033299	0.05828791	0.3069698	0.36825186
-0.075675674	-0.17521526	-0.11449232	-0.014737422	-0.3231219	-0.15408327	-0.3633465	-0.5427281	0.28454193	0.30255482	-0.40643963	0.5383215	0.44425464	0.28723654	-0.09699991	0.011616618
-0.24807927	0.14293025	-0.028128967	-0.21651353	-0.41550675	-0.14022197	0.032897945	-0.5213967	-0.23597454	-0.15799843	-0.060983326	0.16228217	-0.16605675	0.13125582	-0.4064459	-0.1310022
0.011376978	-0.13871297	0.19714144	0.34641942	0.05111351	-0.36863127	-0.59210336	-0.3316516	0.15471615	0.26443398	-0.18835336	0.5405586	0.3072598	0.27676532	-0.18733448	-0.28886566
-0.083747625	-0.12921111	-0.13364547	-0.26911658	-0.3582234	0.20764633	0.08079818	-0.2893534	0.1811946	0.14669307	-0.19754636	0.049667116	0.30462846	-0.037965454	0.1961476	0.39219362
0.30868876	0.4584582	0.4410951	-0.055934668	0.2887458	0.43172592	0.44072556	0.4126838	-0.45985967	-0.56417024	0.33749706	-0.40009505	-0.47559872	-0.35585406	0.3770585	0.3842571
0.29146838	0.006456509	0.08590898	-0.19640054	-0.06646731	0.4668828	0.35684952	0.21306415	-0.19479732	0.041243512	0.32791623	-0.45707822	-0.15558223	-0.44174162	0.3446014	0.559062
0.21881916	0.66736764	0.40650982	-0.15192832	0.25000712	0.68327564	0.7711012	0.56290376	-0.56421536	-0.7293249	0.47501397	-0.81377494	-0.6192712	-0.59615386	0.7609148	0.68712455
